Район,Округ,Номер избирательного округа,Номер ТИК,Номер УИК,Количество избирателей,Примечание,Примечание
Центральный,муниципальный округ №78,233.0,16,2205,0,,44039
Центральный,муниципальный округ Смольнинское,238.0,30,2233,0,,43994
Центральный,муниципальный округ Смольнинское,238.0,30,2234,0,,43999
Центральный,муниципальный округ Смольнинское,238.0,30,2235,0,,44000
Центральный,муниципальный округ Смольнинское,238.0,30,2236,0,,43995
Центральный,муниципальный округ Смольнинское,238.0,30,2237,0,,44001
Центральный,муниципальный округ Смольнинское,238.0,30,2238,0,,44002
Центральный,муниципальный округ Смольнинское,238.0,30,2239,0,,44003
Центральный,муниципальный округ Смольнинское,238.0,30,2240,0,,44004
Центральный,муниципальный округ Смольнинское,239.0,30,2241,0,,44007
Центральный,муниципальный округ Смольнинское,239.0,30,2242,0,,44008
Центральный,муниципальный округ Смольнинское,239.0,30,2243,0,,44009
Центральный,муниципальный округ Смольнинское,239.0,30,2244,0,,44010
Центральный,муниципальный округ Смольнинское,239.0,30,2245,0,,44014
Центральный,муниципальный округ Смольнинское,239.0,30,2246,0,,44013
Центральный,муниципальный округ Смольнинское,239.0,30,2247,0,,44012
Центральный,муниципальный округ Смольнинское,239.0,30,2248,0,,44011
Центральный,муниципальный округ Смольнинское,240.0,30,2249,0,,44016
Центральный,муниципальный округ Смольнинское,240.0,30,2250,0,,44020
Центральный,муниципальный округ Смольнинское,240.0,30,2251,0,,44015
Центральный,муниципальный округ Смольнинское,240.0,30,2252,0,,44017
Центральный,муниципальный округ Смольнинское,240.0,30,2253,0,,44019
Центральный,муниципальный округ Смольнинское,240.0,30,2254,0,,44018
Центральный,муниципальный округ Смольнинское,240.0,30,2255,0,,44025
Центральный,муниципальный округ Смольнинское,241.0,30,2256,0,,44022
Центральный,муниципальный округ Смольнинское,241.0,30,2257,0,,44021
Центральный,муниципальный округ Смольнинское,241.0,30,2258,0,,44005
Центральный,муниципальный округ Смольнинское,241.0,30,2259,0,,44023
Центральный,муниципальный округ Смольнинское,241.0,30,2260,0,,44024
Центральный,муниципальный округ Смольнинское,241.0,30,2261,0,,44026
Центральный,муниципальный округ Смольнинское,241.0,30,2262,0,,44006
Центральный,муниципальный округ Владимирский округ,244.0,64,2206,0,,44059
Центральный,муниципальный округ Владимирский округ,244.0,64,2207,0,,44060
Центральный,муниципальный округ Владимирский округ,244.0,64,2208,0,,44077
Центральный,муниципальный округ Владимирский округ,244.0,64,2209,0,,44078
Центральный,муниципальный округ Владимирский округ,244.0,64,2210,0,,44071
Центральный,муниципальный округ Владимирский округ,245.0,64,2211,0,,44061
Центральный,муниципальный округ Владимирский округ,245.0,64,2212,0,,44062
Центральный,муниципальный округ Владимирский округ,245.0,64,2213,0,,44069
Центральный,муниципальный округ Владимирский округ,245.0,64,2214,0,,44068
Центральный,муниципальный округ Владимирский округ,245.0,64,2215,0,,44070
Центральный,муниципальный округ Владимирский округ,246.0,64,2216,0,,44076
Центральный,муниципальный округ Владимирский округ,246.0,64,2217,0,,44075
Центральный,муниципальный округ Владимирский округ,246.0,64,2218,0,,44074
